,n_sig_exp,m_exp,sL_exp,sR_exp,aL_exp,aR_exp,y0_exp,dy_exp,n_sig_exp_err,m_exp_err,sL_exp_err,sR_exp_err,aL_exp_err,aR_exp_err,y0_exp_err,dy_exp_err,n_sig_mc,m_mc,sL_mc,sR_mc,aL_mc,aR_mc,n_sig_mc_err,m_mc_err,sL_mc_err,sR_mc_err,aL_mc_err,aR_mc_err,emeas,n_bkg_exp,n_bkg_exp_err
850.0,82.75627100788972,0.5870314937562888,2.7450344014623385,2.449580641036903,0.07290769909611568,0.18278398042295757,0.0,0.24145426772243428,13.64623957196089,0.6155173485448846,0.4177004201159542,0.6806803481803556,0.012218579238765778,0.027886590323166732,0.16363859693662441,0.32586147385778585,2618.010513163839,0.5266163767016661,3.0118279369301977,2.9052066351299866,0.07868332342200801,0.17323070359332948,51.16661488043064,0.2148393663707422,0.14859516950105034,0.22781299704654168,0.003631269146711913,0.00861440021471066,846.7827758789062,7.243628031673028,11.990279098652719
860.0,54.70544453355628,1.340594254578244,3.546223372130277,4.414976192874683,0.0927237260748818,0.15877198728795544,0.05492895138655007,8.378389093621763e-10,10.16086638154908,1.2325766475971078,0.5594152147182392,1.2260731156454694,0.01328665971535696,0.02874340463629993,0.11358303969558892,1.4022137058207342,2130.049644950982,0.5613768041406599,3.246008268124411,3.737384427468226,0.08423672738703036,0.18530529967639042,46.1529999065433,0.2909039512520244,0.2043531032753616,0.3387960381874966,0.0045237217344104574,0.013266662284762698,857.2422485351562,3.2957371083281717,42.34152738794441
870.0,28.217175186320105,-0.15699932872383116,2.688203737838744,2.3397578975983526,0.0718004773752396,0.32238274904654735,0.0,0.4927602523841088,8.360601437831956,1.1224776017722182,0.9067517666703031,0.903827462486519,0.010678922731611272,0.03604489586313475,0.04772791462628623,0.24759721105360666,1568.2460786420731,0.4402160861824349,3.1493986865203447,2.787013663257157,0.08242939303049146,0.2950045163103382,39.60419477935682,0.324646946424862,0.2305974743408088,0.37983634993085125,0.005314457828138053,0.01708743464354151,867.1345825195312,14.782807571523264,7.69897771990575
880.0,35.17456392029756,-0.23733279315048783,3.95051307428207,2.0332727824285586,0.07656036400618595,0.4156399363609494,0.0,0.060846092049986034,10.006769357316967,1.095625336236822,1.3937788803742481,0.7712689547259555,0.014408114669646178,0.09720502284191443,0.03779402149571087,0.25957588156531586,1102.032721273786,1.2662719801975726,3.249056158066318,2.0042159502486694,0.08032982457124027,0.36678024595877157,33.19737568446283,0.595557988526036,0.3507284581078949,0.5714412387496624,0.0066096906773535635,0.024429845201089095,876.9908447265625,1.825382761499581,7.950646072542952
890.0,11.545679762565346,-0.03570088234218538,3.229763343822374,2.3674352415766027,0.084048199820138,0.3985478135160538,0.0,0.21514396103186195,6.945658776218853,2.2545696545410983,1.1543533294076274,1.5680610210326964,0.025596555923616975,0.09734924507988882,0.03335341964530025,0.21198334881638659,767.9686189335158,0.6301032588952022,2.8605609164324277,2.3588483323173692,0.09186627138424719,0.3439284649901714,27.711677539636696,0.4984385264119777,0.3398338814191544,0.535166284930368,0.007287954680306741,0.027309674262941397,889.09619140625,6.454318830955859,6.515033172711613
900.0,7.361604541458993,-1.826612468333908,2.1743276655929904,2.1283484562388413,0.07858394109110885,0.336438539338497,0.027295107023176834,8.337549983750137e-09,2.9912137906560656,2.127755104094305,0.9682945653419166,0.9993921743422632,0.0338330540025459,0.15201274418837635,0.0297842439771846,0.11949530801833363,547.9892926893556,0.3817800725775218,2.6486404920603714,2.4910645424846254,0.09459863282390124,0.39856072335405723,23.40894048021653,0.5850331202813028,0.39715422451862814,0.6715658157529192,0.008659524823173281,0.04092708921902527,899.5115966796875,1.6377066715171096,3.801052211596575
910.0,10.332298959542536,0.019795207481269728,3.424935086374522,1.2016214946498158,0.08154362344300162,0.2589211792930337,0.0,0.15558950185542186,4.843248588450221,0.8076795914034882,1.4366943224112203,2.348612870422542,0.021268062155742784,0.11237317853635542,0.03376216356709938,0.13771765232357358,452.9785181249761,0.4510945229123511,3.0240447668677213,2.380108927446832,0.08828379435320832,0.3209398246869427,21.28278277483804,0.6340566791450368,0.4177096729245673,0.5892437163985679,0.009008954223057863,0.031009322696983754,909.7205200195312,4.6676850556626555,4.372793983837091
920.0,19.151627795080493,-1.0315465376772401,2.579839371048819,1.6396184246832135,0.06332236268384142,0.2935254047765539,0.0641831394002641,4.307976753104015e-08,4.838474466614351,0.9663424835849579,1.4468191357013354,0.6378519122031896,0.017916291835941116,0.07894308088863977,0.04711610787379794,0.11451162303839935,409.0383927512503,1.4710831681941876,3.328362102029549,1.6309960904621201,0.08118135753152678,0.283849089223559,20.225642482489064,0.4904314621679795,0.3742613686626437,0.45075543916224214,0.008936444494562767,0.02495585270890971,919.9713134765625,3.850989656408872,3.9746056845824698
930.0,17.80941827083387,2.0382675603582454,4.535744623847488,1.7630949372522497,0.06397033925262745,0.20702733137993423,0.13650979716260503,0.0,5.147988493603692,1.609317224685927,1.5950980445532101,0.6280649795239921,0.02587652263752256,0.07180619997409349,0.06807021941685987,0.11568452481635194,475.0296868871564,1.858748212891225,4.381077776560815,1.6591358859151584,0.07059169072820559,0.24949882819477742,21.79585187681252,0.6062672253315649,0.5089786589888854,0.4493262820163135,0.010917125780430248,0.02123574840742576,930.4940795898438,8.190587829756302,4.514976959233971
936.0,9.01782957780712,-0.879033041179099,3.689522205084999,1.951778994339428,0.05397829853903266,0.2898562399012088,0.10089998540497391,0.06427189512866915,5.3571584181644605,1.504024017614071,1.0184656103799308,1.405497388446765,0.033600476178876945,0.05308406136863669,0.08098022519599135,0.19495264955463354,520.9941902316328,1.4900876597439616,3.831628517086669,2.1910494895856605,0.05445671086591497,0.24507209010135478,22.82516453551625,0.5152980332800206,0.4088590640975027,0.5085276748047873,0.011438937059714271,0.022392074900024483,935.489990234375,7.982155978158509,6.783060989152525
937.5,14.425370734342321,2.9061568761602343,2.7050598758313407,0.7680544894361163,0.06964414889483043,0.22172135439738339,0.059577424192666095,0.0,4.188722179897559,0.6021977552430906,0.6883096781579443,1.0166741650444662,0.020591448234467263,0.055412575557653554,0.0428541438601473,0.33579826077156616,484.9550823576775,1.4051883264624943,3.008119175519227,1.415545266952646,0.08402996169620758,0.19382540732698295,22.020670300067053,0.3851503707205106,0.2933601966072432,0.3237453887621623,0.007192906400688703,0.013947973535200497,937.1249389648438,3.5746454515599657,10.236702814200628
938.3,26.469675948688316,1.4590355959782464,2.4743770992857907,1.4377720968926533,0.06550543814504134,0.23510279154047597,0.15883964213041346,1.9051427102567686e-13,6.040108040542162,0.8573930034561417,1.2155922630901377,0.8518993855260093,0.027101986896484652,0.06531721599766567,0.07325238169117532,0.15013896403519,467.05355850670236,0.6668126911874239,3.09640630276169,2.018120902381189,0.07595381597770012,0.20627726810711178,21.612660055841133,0.3729952317747127,0.31101460240924705,0.4097458841355506,0.008596908781716706,0.01771764995807945,938.1827392578125,9.530378527830523,5.472310136640413
938.9,15.188295564832229,2.417855804812616,3.0927014187284723,1.736575549102404,0.0813998768563767,0.1744067296979161,0.0005892966016824985,0.6591402569480136,6.2768352332136015,1.0878400878771748,1.009797620062848,0.480206592869439,0.0234346452031928,0.05184221574824721,3.3276880026194005,0.389581692801939,508.94182300912917,1.4288769089268687,3.53465925908264,1.8137120659032586,0.08539375718136066,0.2122317486501063,22.55844419328608,1.025450936318939,0.6432513352105285,0.6609509740812745,0.009846221668073085,0.018912514177375772,938.7500610351562,19.809565504541357,141.6647800366363
939.6,14.348415404046461,0.2329178705372028,2.5570725055138257,1.9266237947832772,0.07342160703597794,0.23074341572543772,0.16094251260790915,0.166503083506234,6.05662183244826,1.1783601037378895,1.5473267239108428,1.0827924011857881,0.025507409489533728,0.05475357195184627,0.11494709199042141,0.27463673383705,523.0031207470713,0.9875998912143142,3.3449132159504344,2.0934691726657992,0.08056316811946629,0.19895287233780645,22.869324366542514,0.5200306875181195,0.3939203552183159,0.3897512734730625,0.008546358996026904,0.015895271695761104,939.47900390625,14.651643261661569,9.57423120350205
940.8,12.991754519459587,0.24147669719171905,2.5896222718657014,1.497258353402906,0.07308676548403929,0.1736934635219233,0.056544083408463175,0.12051983175787684,4.692541113852094,0.9113050636368016,1.2803147002954463,1.0203277842954,0.020159514764546076,0.035721596187077945,0.08530984641750727,0.20420854930158572,494.96017788509175,0.5995299884886869,3.2662589591096705,1.9595559840023364,0.08560681426681538,0.20794620535697528,22.24680697130694,0.4500253613265488,0.3383183436219863,0.41875054805351897,0.007997310542393332,0.01712637091759145,940.5855712890625,7.008239957244095,7.115546659215577
942.0,12.355264300043338,-1.5519477619470412,2.2090684989661726,1.962528527720755,0.08178639962553647,0.20921554438409376,0.0,0.4881580949763742,5.563574989749292,1.396462112399117,1.2486554138343178,1.1397388220542837,0.026082574573116954,0.0669155802019957,0.03164908559988322,0.19096817919116882,533.1013789793318,0.2715884564110347,2.7756056663591324,2.5847197448900885,0.09684224097600613,0.17540188687842684,23.091181684673415,0.4770479016032576,0.33869534319212136,0.45816928701651194,0.007527920675234889,0.016906828752833725,941.8751831054688,14.644742849291227,5.884297513891275
950.0,16.60921634101711,-2.6777376640001957,2.8717854523578357,1.817901373267825,0.0722549612081478,0.19846835444884525,0.0,0.21302594586314583,6.0932027520852134,1.0684230467279625,1.515972342585278,1.8580623379364833,0.016587709792860582,0.05919578771810605,0.028709034214779883,0.16928505305836283,599.0318583434258,0.8336756058590042,3.629891841777246,2.803461824388933,0.08831578518469385,0.16177066544062035,24.475773979020516,0.5146868172308268,0.3790531947097131,0.49278022556055445,0.008030411988284303,0.01834884450411245,950.3662109375,6.390778375894374,5.2225723386141025
960.0,27.817067893810886,1.641613417958978,4.004765692230039,2.4852676055245095,0.08887769923917058,0.17614322997276044,0.11971488641618233,0.0,7.143342817935247,1.1747562611405011,1.0030957168477408,1.1677493443452958,0.014602816735671598,0.038678915961090174,0.0906867178520735,0.2959656182401377,690.0421356894187,1.2617012960110783,3.376407863044915,2.194649268805425,0.08543873218296583,0.16567812224017653,26.269451679402152,0.42404296341339265,0.3141789145925624,0.34081415382501545,0.006834502687178556,0.013144938485203927,960.6255493164062,7.18289318497094,9.676746761843416
971.0,19.20657391952842,0.9367426713754288,4.146582817058014,2.9099994050550118,0.0768520511555711,0.17466265685851906,0.0,0.22644631538371618,6.78080524514137,1.7278826923696933,0.905635705937059,1.1130084042468753,0.013796025914079461,0.034159646600809904,0.03654622352296766,0.1884778209657625,861.0501993161986,0.6684600758773023,3.535839811355346,2.6285431736106926,0.08989090465531757,0.14874558274044936,29.344510136511758,0.39939009368727296,0.3053715028515138,0.3486294137139214,0.006519426749882484,0.012958537059035713,971.248291015625,6.793389461511485,5.8630732310986104
981.0,20.667536176110985,-2.237713610164742,3.425109234518648,3.7637488799332175,0.0950485003546588,0.11840312683403059,0.25526221159475226,0.0004811181162329703,9.19120054732448,2.0193531866868177,0.9706662880322496,1.0005444900885418,0.013814264154814557,0.027032814620112443,0.18533917495389785,13.812086129272899,975.0024520634845,0.2946647447767683,2.894524928927182,3.2642716093568236,0.09865117340197738,0.11167443789864284,31.225065421602267,0.3751669219120597,0.2652921556795651,0.34926322363227147,0.005650412328376264,0.012732115229159846,981.9677734375,15.330166239172126,414.43718705709574
990.0,34.64644608433421,1.4729387947937598,3.7600300687404435,3.1988462314048363,0.11316869662623749,0.0966408086930932,0.0058917777756446466,1.4876988529977098e-14,6.596092550483116,1.237570856590799,0.7658439911496504,0.9495374643768799,0.02075952061619022,0.03918320971472838,0.10263981660322907,0.07024168545113385,1201.9546756629013,0.4514963269922845,3.2566467908603585,3.202184231545301,0.10269325383363115,0.11995244381399706,34.66856408860565,0.34968453005232103,0.2521672424464123,0.31874574736516603,0.005237722944535783,0.011655821006079647,991.24755859375,0.3535066665391251,4.837704254265088
