,mu,s,c,N,mu_err,s_err,c_err,N_err,eff0,eff0_err
662.5,0.0544571693303193,0.013010996492933469,0.02689692364072266,0.2872134449167508,0.0015413902261434964,0.0010221617443229303,0.004517173231654098,0.010157037434434135,0.2906341390168015,0.010678987420934316
675.0,0.05666365965404768,0.016995418523745476,0.016711225622380366,0.30428275828569784,0.0022757294830357544,0.0012257757278381909,0.004237727406141478,0.013251223002303802,0.29889391755044686,0.013263247192016658
687.5,0.06055997526492796,0.015416515506873951,0.02027124264430541,0.30297459443889335,0.0019247181566890426,0.0011197553144460526,0.0038189748437463533,0.01122809580291359,0.30326938167140083,0.011482281869342525
700.0,0.06086053616657744,0.017420622920969908,0.01912172093148068,0.29119998758586085,0.0021917977847489,0.0013259093384412057,0.003980618343345843,0.011927744625911535,0.28817925111914955,0.011809190829870975
712.5,0.0641963693430519,0.018040075832035263,0.020760990528335965,0.3076518980038975,0.002242445741065774,0.0012577868955775673,0.003900837205301072,0.0121286956369564,0.30551966777334194,0.012239186426711679
725.0,0.0715618747258806,0.017488480924263416,0.023738271979027947,0.2863760167909726,0.0021636762029681456,0.001361001125601613,0.00408776366224628,0.01053678564128993,0.28846829913720573,0.010880331999665205
737.5,0.06494466260287735,0.024089974872037512,0.01562975500352226,0.32826909260235926,0.0034331860996855146,0.0017694377984175391,0.003960655908329586,0.016896414236431234,0.31264849347730267,0.016378439036285275
750.0,0.07364992372317358,0.022049449350641792,0.01915174688052862,0.300236120987615,0.002938009931678559,0.0015963440587315747,0.003960569350136833,0.0130312867409908,0.2957129822222197,0.012976625936537645
762.0,0.0738239395772452,0.020751763725863737,0.022959009349817983,0.29886826342433104,0.0028299513423465095,0.001676312653801082,0.0038736318602531072,0.01282213897691592,0.2974452592433097,0.012714052064363879
775.0,0.07044662433026333,0.024589259089016657,0.02225714985161581,0.31616626706597817,0.0038210164994462725,0.0020520144508517635,0.0041660050824152695,0.01705039744456982,0.3061573021881251,0.01653977652780586
787.5,0.07213176334040006,0.02510191463807321,0.01923865163359939,0.32258042387626307,0.0037743565394969814,0.0018880201106609429,0.0036077489065873825,0.016648498087651453,0.3115360090133752,0.016222868286049352
800.0,0.08220517185419501,0.021584254712249396,0.02576760386235205,0.28645430009276596,0.0028678404466040697,0.0018589446015428168,0.0039050057015703465,0.01175812301352952,0.28761989095434704,0.011729813389800725
812.5,0.08508173505203681,0.02050100304378999,0.02797609378689192,0.26921063415670105,0.002811056269157508,0.0018398367485014389,0.003960291979945213,0.010845339346523125,0.27256452868479175,0.011062128491546364
825.0,0.08001295485554116,0.028039033187188478,0.01988831296187832,0.30389364564238075,0.004128905469786809,0.00216239588772571,0.0036884803112316455,0.015662445315842682,0.29337716315840184,0.01515188061324163
837.5,0.08006974245078413,0.030654432418482425,0.01826120091682426,0.3253675447706724,0.004730954365869594,0.0023859865485378884,0.0036310201329184943,0.01815522346844653,0.309063981257788,0.017478925350966512
850.0,0.08789549739531588,0.0259704609440925,0.022259539252722227,0.28547398649336,0.0036733122146477837,0.002156277814599483,0.003644649381742665,0.013144746500097726,0.2824691639686475,0.012798244109475498
862.5,0.08755924780133045,0.030111570874322646,0.01970826168267681,0.30948164504836684,0.0046216545025267175,0.002459337889858887,0.003596456452870739,0.016335013864854447,0.29955974903052757,0.01569679108937133
875.0,0.09351458128685547,0.03076323648093532,0.021826728903514725,0.2808653202621324,0.004891239495731892,0.002674253494719059,0.003954762385335514,0.015080249440808075,0.2741716101811145,0.014586057920971507
887.5,0.08681146822595665,0.03486287925443832,0.018434610915043725,0.3120606891321195,0.005763423420817537,0.0026837294012076185,0.0036532106042633794,0.018942435138252334,0.29392318893181735,0.01847178718596193
900.0,0.1002318962158284,0.027176494573146748,0.02588262789714607,0.268151222894261,0.00413473802164932,0.002504627774338436,0.003882159805916635,0.012550292185634221,0.26854696468050554,0.01241048422994323
912.5,0.09760669791720378,0.03470757373255973,0.019209806241783922,0.299294801990596,0.005642208437415058,0.0029181153546327943,0.0036996590805197516,0.01695631712366308,0.2880845706961856,0.016303690894250433
925.0,0.09634601547106397,0.03148065167234304,0.020813660214822782,0.30317310009186516,0.004564055208026635,0.002480262425304164,0.003380698516862707,0.014949043917318328,0.295911085143151,0.01440360453633871
936.0,0.10374048880283587,0.0346409253588677,0.02355618531437892,0.26888089276011906,0.005497346921931712,0.003015677201674921,0.004074184228098965,0.014657989255806997,0.2623987167214668,0.014199420671361207
945.0,0.1055046166371929,0.03297831443507754,0.02328774325739169,0.27557784102107397,0.005233090342375707,0.0029818654197130423,0.0038304054427153456,0.014445610519771612,0.27119404596029134,0.013944069517814628
950.0,0.09968762643662316,0.033008288732701785,0.024185726469507507,0.28871636508604237,0.005549528829273731,0.0032515668418532095,0.0038690235193500067,0.016395751096455274,0.2822660774090764,0.015527926836886974
951.1,0.08788095867001633,0.03916495946846277,0.01753025736797542,0.32738056749063615,0.007330561747124681,0.003224485134874111,0.003399869677746137,0.023146983026692325,0.30173044893136697,0.02259338894868612
955.0,0.10278937809440081,0.033531235791615266,0.022499590491275145,0.28639328489478183,0.005244450350812974,0.002860712528714865,0.003619523474906433,0.015110150743972067,0.28007711159581705,0.014568702665605004
962.5,0.10236827148407324,0.03260515621724308,0.026841353835105997,0.2677275526622952,0.0053495420733278565,0.0028395553358212533,0.004070980060599083,0.014663763202596158,0.26380258518661687,0.014414766408933355
975.0,0.09258889663568459,0.04025309768034885,0.01922711741888261,0.3100459189220828,0.007065241322012611,0.0032271689353102484,0.0035792794075130974,0.02071201990133273,0.2877592256410505,0.020180933554446112
978.0,0.09926908786783584,0.03586209453819633,0.023066378657819686,0.2886223881510719,0.005988479244965761,0.0033434251818424687,0.003775627393858366,0.01709268928239832,0.27822985884269585,0.016162632211730144
987.5,0.10347824647271231,0.031267178923414685,0.023392186391051173,0.2961768576176266,0.005066671018933461,0.002439213641863197,0.003404073111941658,0.015248093377655703,0.29266566454858756,0.015142894833769682
